0.08498038987557732,0.10687037646298227,0.054326789816490875,0.09995074421991079,0.2218724540489442,0.05855091917899535,0.09579041127877205,0.03893390318634223,0.11906138537443718,0.1196626265575478
0.09043186294424756,0.04014737994097473,0.07428396439309065,0.04039428458304037,0.16508327887927413,0.11628884273258686,0.10768826467124815,0.10328925564530349,0.17489742362179728,0.08749544258843657
0.12250647091593862,0.01289055219591646,0.08379470598489483,0.16493294234126063,0.15315576884194032,0.08279776360262248,0.1390651868260218,0.10129174100440175,0.01423896794506916,0.12532590034193375
0.022784951944964854,0.11771144038086741,0.12907407663068687,0.14003764726929063,0.08007955206265971,0.15886385303154207,0.053582025871639086,0.12830974699082912,0.11559701669375044,0.0539596891237698
0.10114391210926725,0.09080534104980979,0.11266735189802467,0.15305552548223747,0.07527495489614723,0.036672028772481775,0.1715039950759489,0.11601826325759365,0.11440808991502134,0.02845053754346805
0.045263099974409346,0.11883660184363569,0.07809882447097831,0.1439925896844612,0.1686589448378256,0.11197553846914461,0.07109787539286636,0.127554826386932,0.0969840169297293,0.037537682010017566
0.10409804888791488,0.0950491964404655,0.1565191722173148,0.14680623350611074,0.05579872805168952,0.13136720328750626,0.11041353162243592,0.029423819053835665,0.13330193402091164,0.03722213291181509
0.17277521430590106,0.026698078758861443,0.11489867527734479,0.12681818902496586,0.034158554365214006,0.16204087925822758,0.05759313030665005,0.16959591818051187,0.06307577613096856,0.0723455843913549
0.12482890963266668,0.017707247485944724,0.15729852984523673,0.14386551191751218,0.12221349455835834,0.06684606111138477,0.05440399917491783,0.04074433530688532,0.07264143112574221,0.19945047984135109
0.13431182743124379,0.09702627272300238,0.07214902978559369,0.04210427331382235,0.1580536841131888,0.12211090801620872,0.030359158439510144,0.10008662481158646,0.11117406038723433,0.13262416097860935
